Key,Context,Source,en-us
Studio.App.BetaFeatures.ScriptEditorMultiCursorDescription,,Enable methods to add multiple cursors to the script editor.,Enable methods to add multiple cursors to the script editor.
Studio.App.BetaFeatures.ScriptEditorMultiCursorTitle,,Multi-Cursor Script Editing,Multi-Cursor Script Editing
Studio.App.BetaFeatures.ScriptEditorTitle,,Script Editor Beta Features,Script Editor Beta Features
Studio.App.BetaFeatures.ScriptProfilerDescription,,Enables the new sampling profiler feature for Dev Console.,Enables the new sampling profiler feature for Dev Console.
Studio.App.BetaFeatures.ScriptProfilerTitle,,Script Profiler,Script Profiler
Studio.App.BetaFeatures.ScriptSyncDescription,,"Very early preview for syncing Scripts with files on disk. Not ready for full workflows, please read the DevForum post linked before enabling.","Very early preview for syncing Scripts with files on disk. Not ready for full workflows, please read the DevForum post linked before enabling."
Studio.App.BetaFeatures.ScriptSyncTitle,,Script Sync [Early Preview],Script Sync [Early Preview]
Studio.App.BetaFeatures.SelectFeaturesToActivate,,Select beta features to activate,Select beta features to activate
Studio.App.BetaFeatures.SelectionImprovementsDescription,,"Enables a new selection outline style, the ability to select objects that are behind other objects, a new option for showing bounding boxes, and a context menu item for selecting parents of objects.","Enables a new selection outline style, the ability to select objects that are behind other objects, a new option for showing bounding boxes, and a context menu item for selecting parents of objects."
Studio.App.BetaFeatures.SelectionImprovementsTitle,,Selection Improvements,Selection Improvements
Studio.App.BetaFeatures.SetInstanceDefaultsWindowDescription,,Set a Part or Script to be the default for future inserted instances of a Part or Script.,Set a Part or Script to be the default for future inserted instances of a Part or Script.
Studio.App.BetaFeatures.SetInstanceDefaultsWindowTitle,,Set Instance as Default,Set Instance as Default
Studio.App.BetaFeatures.ShowTagsInPropertiesDescription,,Tags for selected instances can now be added and removed from the properties panel.,Tags for selected instances can now be added and removed from the properties panel.
Studio.App.BetaFeatures.ShowTagsInPropertiesTitle,,Tags in Properties,Tags in Properties
Studio.App.BetaFeatures.SimulationPauseAndStepDescription,,"Enables visual pausing, stepping, and simulation debugging at studio run time.","Enables visual pausing, stepping, and simulation debugging at studio run time."
Studio.App.BetaFeatures.SimulationPauseAndStepTitle,,Simulation Pause and Step,Simulation Pause and Step
Studio.App.BetaFeatures.SkinnedMeshDescription,,"Enables import, display and animation of skinned meshes.","Enables import, display and animation of skinned meshes."
Studio.App.BetaFeatures.SkinnedMeshTitle,,Skinned Meshes,Skinned Meshes
Studio.App.BetaFeatures.SomethingChangedPrompt,,Would you like to restart Studio now?,Would you like to restart Studio now?
Studio.App.BetaFeatures.StartPageListModeDescription,,"Enables the new list mode feature for Studio's Start Page, allowing you to view and manage your Roblox games from a condensed list view.","Enables the new list mode feature for Studio's Start Page, allowing you to view and manage your Roblox games from a condensed list view."
Studio.App.BetaFeatures.StartPageListModeTitle,,Start Page List Display,Start Page List Display
Studio.App.BetaFeatures.StrafingDescription,,Enables strafing animations to be played when characters walk/run in directions they are not facing.,Enables strafing animations to be played when characters walk/run in directions they are not facing.
Studio.App.BetaFeatures.StrafingTitle,,Strafing Animations,Strafing Animations
Studio.App.BetaFeatures.StringInterpolationDescription,,"Enables the use of string interpolation to Luau scripts, which let you create formatted strings without explicit string.format calls.","Enables the use of string interpolation to Luau scripts, which let you create formatted strings without explicit string.format calls."
Studio.App.BetaFeatures.StringInterpolationTitle,,String Interpolation,String Interpolation
Studio.App.BetaFeatures.StudioIncrementalAutocompleteDescription,,Studio will perform incremental typechecks on cached scripts to speed up the responsiveness of autocomplete requests,Studio will perform incremental typechecks on cached scripts to speed up the responsiveness of autocomplete requests
Studio.App.BetaFeatures.StudioIncrementalAutocompleteTitle,,Incremental typechecking and autocompletion in studio,Incremental typechecking and autocompletion in studio
Studio.App.BetaFeatures.StudioNotifications,,Notification Overhaul,Notification Overhaul
Studio.App.BetaFeatures.StudioNotificationsDescription,,Improves UI and expands functionality of Studio Notifications,Improves UI and expands functionality of Studio Notifications
Studio.App.BetaFeatures.SupportPluginDebuggingDescription,,Set `Plugin Debugging Enabled` to true and you can debug local plugins under the PluginDebugService in Explorer,Set `Plugin Debugging Enabled` to true and you can debug local plugins under the PluginDebugService in Explorer
Studio.App.BetaFeatures.SupportPluginDebuggingTitle,,Plugin Debugging,Plugin Debugging
Studio.App.BetaFeatures.SurfaceAppearanceTintingDescription,,SurfaceAppearance Tinting allows you to multiply a Color property with your SurfaceAppearance’s ColorMap to create color variations.,SurfaceAppearance Tinting allows you to multiply a Color property with your SurfaceAppearance’s ColorMap to create color variations.
Studio.App.BetaFeatures.SurfaceAppearanceTintingTitle,,SurfaceAppearance Tinting,SurfaceAppearance Tinting
Studio.App.BetaFeatures.SurfaceJoinChangesDescription,,"Remove the 'Surface' Join Mode, all surfaces create ManualWelds.","Remove the 'Surface' Join Mode, all surfaces create ManualWelds."
Studio.App.BetaFeatures.SurfaceJoinChangesTitle,,Surface Join Behavior Change,Surface Join Behavior Change
Studio.App.BetaFeatures.TerrainBuildToolDescription,,Enables the build tool in the Terrain Editor which allows for more intentional creation of large scale Terrain features.,Enables the build tool in the Terrain Editor which allows for more intentional creation of large scale Terrain features.
Studio.App.BetaFeatures.TerrainBuildToolTitle,,Terrain Build Tool,Terrain Build Tool
Studio.App.BetaFeatures.TerrainEditorDescription,,Updates the Terrain Editor with a new and improved UI.,Updates the Terrain Editor with a new and improved UI.
Studio.App.BetaFeatures.TerrainEditorOverhaulDescription,,"New simplified toolset and 3D gizmo for Terrain Editor, enables using shortcuts to copy/paste/cut/duplicate voxel terrain.","New simplified toolset and 3D gizmo for Terrain Editor, enables using shortcuts to copy/paste/cut/duplicate voxel terrain."
Studio.App.BetaFeatures.TerrainEditorOverhaulTitle,,Terrain Editor Improvements,Terrain Editor Improvements
Studio.App.BetaFeatures.TerrainEditorTitle,,Terrain Editor,Terrain Editor
Studio.App.BetaFeatures.TerrainGenerationDescription,,Enables the build tool in the Terrain Editor which allows for more intentional creation of large scale Terrain features.,Enables the build tool in the Terrain Editor which allows for more intentional creation of large scale Terrain features.
Studio.App.BetaFeatures.TerrainGenerationTitle,,Improved Terrain Generation,Improved Terrain Generation
Studio.App.BetaFeatures.TerrainHeightmapImporterDescription,,Instantly generate heightmaps from high-res (up to 4k) and high-bit-depth (16-bit) PNGs,Instantly generate heightmaps from high-res (up to 4k) and high-bit-depth (16-bit) PNGs
Studio.App.BetaFeatures.TerrainHeightmapImporterTitle,,Heightmaps 2,Heightmaps 2
Studio.App.BetaFeatures.TerrainQolDescription,,Enable various small improvements to Terrain Tools.,Enable various small improvements to Terrain Tools.
Studio.App.BetaFeatures.TerrainQolTitle,,Terrain Quality of Life Changes,Terrain Quality of Life Changes
Studio.App.BetaFeatures.TextChatServiceDescription,,"Enables the new TextChatService feature. Once enabled, you can change the ChatVersion property on TextChatService to 'TextChatService', which will prevent the legacy Lua system from loading and enable the new chat.","Enables the new TextChatService feature. Once enabled, you can change the ChatVersion property on TextChatService to 'TextChatService', which will prevent the legacy Lua system from loading and enable the new chat."
Studio.App.BetaFeatures.TextChatServiceTitle,,New Text Chat Service,New Text Chat Service
Studio.App.BetaFeatures.TextureGeneratorDescription,,Enables AI-powered texture generation for mesh parts in Studio.,Enables AI-powered texture generation for mesh parts in Studio.
Studio.App.BetaFeatures.TextureGeneratorTermsAndConditions,Terms and conditions for being able to use the AI Texture Generator,"Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212","Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212"
Studio.App.BetaFeatures.TextureGeneratorTitle,,Texture Generator,Texture Generator
Studio.App.BetaFeatures.TexturePacksDescription,,Unlocks PBR texture properties on SurfaceAppearance Instances.,Unlocks PBR texture properties on SurfaceAppearance Instances.
Studio.App.BetaFeatures.TexturePacksTitle,,Advanced SurfaceAppearance Textures,Advanced SurfaceAppearance Textures
Studio.App.BetaFeatures.TryCoolFeatures,,Try out cool new Studio features! Your feedback is invaluable to us as we move forward towards building a powerful imagination platform.,Try out cool new Studio features! Your feedback is invaluable to us as we move forward towards building a powerful imagination platform.
Studio.App.BetaFeatures.TryCoolFeaturesWithWarning,,Try out cool new features before they are released to everyone! Please be aware that Beta features could be unstable. Your feedback is invaluable to us as we move towards building the imagination platform.,Try out cool new features before they are released to everyone! Please be aware that Beta features could be unstable. Your feedback is invaluable to us as we move towards building the imagination platform.
Studio.App.BetaFeatures.UGCBodiesAndHeadsDescription,,"Import UGC bodies and heads, preview them with the Avatar Previewer, and upload them to the Marketplace.","Import UGC bodies and heads, preview them with the Avatar Previewer, and upload them to the Marketplace."
Studio.App.BetaFeatures.UGCBodiesAndHeadsTitle,,UGC Bodies & Heads,UGC Bodies & Heads
Studio.App.BetaFeatures.UICornerDescription,,A UIComponent that modifies the shape of corners of parent GuiObject.,A UIComponent that modifies the shape of corners of parent GuiObject.
Studio.App.BetaFeatures.UICornerTitle,,UICorner Beta,UICorner Beta
Studio.App.BetaFeatures.UIDragDetectorDescription,,New Instance type UIDragDetector that enables click-drag-release interactions for UI Elements. Enabling this beta feature allows adding and using UIDragDetectors only within Roblox Studio.,New Instance type UIDragDetector that enables click-drag-release interactions for UI Elements. Enabling this beta feature allows adding and using UIDragDetectors only within Roblox Studio.
Studio.App.BetaFeatures.UIDragDetectorTitle,,UIDragDetectors,UIDragDetectors
Studio.App.BetaFeatures.UIGradientDescription,,Add gradient to parent gui object,Add gradient to parent gui object
Studio.App.BetaFeatures.UIGradientTitle,,UI Gradient Beta,UI Gradient Beta
Studio.App.BetaFeatures.UIListLayoutFlexDescription,,Add flexible layout options to UIListLayout.,Add flexible layout options to UIListLayout.
Studio.App.BetaFeatures.UIListLayoutFlexTitle,,UIListLayout Flex Features,UIListLayout Flex Features
Studio.App.BetaFeatures.UIStrokeDescription,,"Enables the UIStroke instance, which adds highly customizable borders around the edges of text and UI objects.","Enables the UIStroke instance, which adds highly customizable borders around the edges of text and UI objects."
Studio.App.BetaFeatures.UIStrokeTitle,,UIStroke Component,UIStroke Component
Studio.App.BetaFeatures.UnifiedLightingDescription,,"Enables Unified lighting model which replaces Voxel, Shadowmap and Future by adjusting technology at runtime.","Enables Unified lighting model which replaces Voxel, Shadowmap and Future by adjusting technology at runtime."
Studio.App.BetaFeatures.UnifiedLightingTitle,,Unified Lighting,Unified Lighting
Studio.App.BetaFeatures.UnifiedMeshMassDescription,,Enable calculating masses for Mesh Parts and CSG Operations based on their Mesh instead of their Collision Fidelity. Old Mesh Parts and CSG Operations will not be affected until you change their Collision Fidelity.,Enable calculating masses for Mesh Parts and CSG Operations based on their Mesh instead of their Collision Fidelity. Old Mesh Parts and CSG Operations will not be affected until you change their Collision Fidelity.
Studio.App.BetaFeatures.UnifiedMeshMassTitle,,Improved Mass Properties,Improved Mass Properties
Studio.App.BetaFeatures.VREmulatorDescription,,"Enable this feature to simulate a VR runtime environment, including headset and inputs, without needing a physical VR setup.","Enable this feature to simulate a VR runtime environment, including headset and inputs, without needing a physical VR setup."
Studio.App.BetaFeatures.VREmulatorTitle,,VR Emulator,VR Emulator
Studio.App.BetaFeatures.VideoApiDescription,,Enables the VideoPlayer instance for playing videos on multiple surfaces and compatibility with the new Audio API.,Enables the VideoPlayer instance for playing videos on multiple surfaces and compatibility with the new Audio API.
Studio.App.BetaFeatures.VideoApiTitle,,New Video API,New Video API
Studio.App.BetaFeatures.VirtualCursorDescription,,Enables a mouse-emulation cursor for gamepad input for interaction with UIs not designed for gamepad. Press the view button on gamepad while playing a game to try it out.,Enables a mouse-emulation cursor for gamepad input for interaction with UIs not designed for gamepad. Press the view button on gamepad while playing a game to try it out.
Studio.App.BetaFeatures.VirtualCursorTitle,,Gamepad Virtual Cursor,Gamepad Virtual Cursor
Studio.App.BetaFeatures.WhatsNewWindowDescription,,Open up a scrolling window that shows all of the recent updates to Roblox Studio,Open up a scrolling window that shows all of the recent updates to Roblox Studio
Studio.App.BetaFeatures.WhatsNewWindowTitle,,New Updates Window,New Updates Window
